region,annee,mois,type_risque,nb_catastrophes,code_region,nom_region
75,2018,12,secheresse,7,75,Nouvelle-Aquitaine
75,2019,1,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2019,1,secheresse,3,75,Nouvelle-Aquitaine
75,2019,3,secheresse,2,75,Nouvelle-Aquitaine
75,2019,4,secheresse,3,75,Nouvelle-Aquitaine
75,2019,5,inondation,1,75,Nouvelle-Aquitaine
75,2019,5,secheresse,1,75,Nouvelle-Aquitaine
75,2019,6,secheresse,2,75,Nouvelle-Aquitaine
75,2019,7,inondation,1,75,Nouvelle-Aquitaine
75,2019,7,secheresse,148,75,Nouvelle-Aquitaine
75,2019,11,inondation,20,75,Nouvelle-Aquitaine
75,2019,11,mouvement_terrain,8,75,Nouvelle-Aquitaine
75,2019,12,inondation,74,75,Nouvelle-Aquitaine
75,2019,12,mouvement_terrain,13,75,Nouvelle-Aquitaine
75,2020,3,inondation,1,75,Nouvelle-Aquitaine
75,2020,3,mouvement_terrain,2,75,Nouvelle-Aquitaine
75,2020,4,inondation,6,75,Nouvelle-Aquitaine
75,2020,4,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2020,4,secheresse,1,75,Nouvelle-Aquitaine
75,2020,5,inondation,187,75,Nouvelle-Aquitaine
75,2020,5,mouvement_terrain,7,75,Nouvelle-Aquitaine
75,2020,6,inondation,12,75,Nouvelle-Aquitaine
75,2020,6,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2020,7,secheresse,51,75,Nouvelle-Aquitaine
75,2020,8,inondation,3,75,Nouvelle-Aquitaine
75,2020,9,inondation,3,75,Nouvelle-Aquitaine
75,2020,9,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2020,9,secheresse,1,75,Nouvelle-Aquitaine
75,2020,10,inondation,3,75,Nouvelle-Aquitaine
75,2020,10,mouvement_terrain,3,75,Nouvelle-Aquitaine
75,2020,11,mouvement_terrain,3,75,Nouvelle-Aquitaine
75,2020,12,inondation,92,75,Nouvelle-Aquitaine
75,2020,12,mouvement_terrain,9,75,Nouvelle-Aquitaine
75,2020,12,secheresse,348,75,Nouvelle-Aquitaine
75,2021,1,inondation,104,75,Nouvelle-Aquitaine
75,2021,1,mouvement_terrain,13,75,Nouvelle-Aquitaine
75,2021,1,secheresse,3,75,Nouvelle-Aquitaine
75,2021,2,inondation,188,75,Nouvelle-Aquitaine
75,2021,2,mouvement_terrain,8,75,Nouvelle-Aquitaine
75,2021,2,secheresse,6,75,Nouvelle-Aquitaine
75,2021,3,mouvement_terrain,2,75,Nouvelle-Aquitaine
75,2021,3,secheresse,73,75,Nouvelle-Aquitaine
75,2021,4,secheresse,1,75,Nouvelle-Aquitaine
75,2021,5,secheresse,3,75,Nouvelle-Aquitaine
75,2021,6,inondation,90,75,Nouvelle-Aquitaine
75,2021,6,mouvement_terrain,2,75,Nouvelle-Aquitaine
75,2021,6,secheresse,1,75,Nouvelle-Aquitaine
75,2021,7,secheresse,1,75,Nouvelle-Aquitaine
75,2021,9,inondation,66,75,Nouvelle-Aquitaine
75,2021,9,mouvement_terrain,2,75,Nouvelle-Aquitaine
75,2021,9,secheresse,15,75,Nouvelle-Aquitaine
75,2021,12,inondation,148,75,Nouvelle-Aquitaine
75,2021,12,mouvement_terrain,11,75,Nouvelle-Aquitaine
75,2021,12,secheresse,109,75,Nouvelle-Aquitaine
75,2022,1,inondation,4,75,Nouvelle-Aquitaine
75,2022,1,tempete,1,75,Nouvelle-Aquitaine
75,2022,3,secheresse,210,75,Nouvelle-Aquitaine
75,2022,4,inondation,2,75,Nouvelle-Aquitaine
75,2022,6,inondation,118,75,Nouvelle-Aquitaine
75,2022,6,secheresse,1166,75,Nouvelle-Aquitaine
75,2022,6,tempete,24,75,Nouvelle-Aquitaine
75,2022,9,inondation,2,75,Nouvelle-Aquitaine
75,2022,9,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2022,9,secheresse,72,75,Nouvelle-Aquitaine
75,2022,12,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2022,12,secheresse,8,75,Nouvelle-Aquitaine
75,2023,1,mouvement_terrain,2,75,Nouvelle-Aquitaine
75,2023,5,inondation,20,75,Nouvelle-Aquitaine
75,2023,6,inondation,148,75,Nouvelle-Aquitaine
75,2023,6,mouvement_terrain,3,75,Nouvelle-Aquitaine
75,2023,6,secheresse,11,75,Nouvelle-Aquitaine
75,2023,6,seisme,25,75,Nouvelle-Aquitaine
75,2023,7,inondation,7,75,Nouvelle-Aquitaine
75,2023,8,inondation,1,75,Nouvelle-Aquitaine
75,2023,9,inondation,4,75,Nouvelle-Aquitaine
75,2023,9,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2023,10,inondation,43,75,Nouvelle-Aquitaine
75,2023,10,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2023,10,vagues_submersion,7,75,Nouvelle-Aquitaine
75,2023,11,inondation,7,75,Nouvelle-Aquitaine
75,2023,11,mouvement_terrain,4,75,Nouvelle-Aquitaine
75,2023,11,vagues_submersion,1,75,Nouvelle-Aquitaine
75,2023,12,inondation,82,75,Nouvelle-Aquitaine
75,2023,12,mouvement_terrain,3,75,Nouvelle-Aquitaine
75,2024,1,mouvement_terrain,2,75,Nouvelle-Aquitaine
75,2024,2,inondation,10,75,Nouvelle-Aquitaine
75,2024,2,mouvement_terrain,4,75,Nouvelle-Aquitaine
75,2024,2,vagues_submersion,12,75,Nouvelle-Aquitaine
75,2024,3,inondation,77,75,Nouvelle-Aquitaine
75,2024,3,mouvement_terrain,4,75,Nouvelle-Aquitaine
75,2024,4,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2024,5,inondation,13,75,Nouvelle-Aquitaine
75,2024,6,inondation,79,75,Nouvelle-Aquitaine
75,2024,6,mouvement_terrain,1,75,Nouvelle-Aquitaine
75,2024,7,inondation,4,75,Nouvelle-Aquitaine
75,2024,8,inondation,1,75,Nouvelle-Aquitaine
75,2024,9,inondation,6,75,Nouvelle-Aquitaine
75,2024,10,inondation,8,75,Nouvelle-Aquitaine
76,1982,11,inondation,3991,76,Occitanie
76,1982,11,neige_grele,1,76,Occitanie
76,1982,11,tempete,3991,76,Occitanie
76,1982,12,inondation,50,76,Occitanie
76,1983,4,inondation,8,76,Occitanie
76,1983,6,inondation,17,76,Occitanie
76,1983,6,neige_grele,16,76,Occitanie
76,1983,6,tempete,16,76,Occitanie
76,1983,7,inondation,38,76,Occitanie
76,1983,8,inondation,14,76,Occitanie
76,1983,8,mouvement_terrain,14,76,Occitanie
76,1983,10,inondation,94,76,Occitanie
76,1983,10,mouvement_terrain,94,76,Occitanie
76,1984,5,mouvement_terrain,1,76,Occitanie
76,1984,6,inondation,5,76,Occitanie
76,1984,6,mouvement_terrain,1,76,Occitanie
76,1984,8,inondation,15,76,Occitanie
76,1984,8,mouvement_terrain,13,76,Occitanie
76,1984,11,inondation,54,76,Occitanie
76,1984,11,mouvement_terrain,53,76,Occitanie
76,1985,4,inondation,1,76,Occitanie
76,1985,5,inondation,9,76,Occitanie
76,1985,5,mouvement_terrain,1,76,Occitanie
76,1985,6,inondation,4,76,Occitanie
76,1985,7,inondation,1,76,Occitanie
76,1985,9,mouvement_terrain,1,76,Occitanie
76,1985,12,mouvement_terrain,1,76,Occitanie
76,1986,1,autre,5,76,Occitanie
76,1986,5,inondation,3,76,Occitanie
76,1986,6,mouvement_terrain,1,76,Occitanie
76,1986,8,inondation,2,76,Occitanie
76,1986,9,inondation,17,76,Occitanie
76,1986,10,inondation,170,76,Occitanie
76,1986,11,inondation,1,76,Occitanie
76,1987,1,autre,1,76,Occitanie
76,1987,1,mouvement_terrain,1,76,Occitanie
76,1987,2,inondation,19,76,Occitanie
76,1987,5,mouvement_terrain,1,76,Occitanie
76,1987,7,inondation,8,76,Occitanie
76,1987,8,inondation,87,76,Occitanie
76,1987,9,inondation,2,76,Occitanie
76,1987,10,inondation,297,76,Occitanie
76,1987,11,mouvement_terrain,1,76,Occitanie
76,1987,12,inondation,41,76,Occitanie
76,1988,1,secheresse,2,76,Occitanie
76,1988,3,mouvement_terrain,1,76,Occitanie
76,1988,4,inondation,53,76,Occitanie
76,1988,4,mouvement_terrain,5,76,Occitanie
76,1988,5,inondation,36,76,Occitanie
76,1988,6,inondation,81,76,Occitanie
76,1988,7,inondation,6,76,Occitanie
76,1988,8,secheresse,1,76,Occitanie
76,1988,10,inondation,103,76,Occitanie
76,1988,10,mouvement_terrain,76,76,Occitanie
76,1988,10,secheresse,1,76,Occitanie
76,1988,11,inondation,9,76,Occitanie
76,1989,1,secheresse,2,76,Occitanie
76,1989,1,seisme,4,76,Occitanie
76,1989,3,inondation,1,76,Occitanie
76,1989,4,inondation,3,76,Occitanie
76,1989,4,mouvement_terrain,1,76,Occitanie
76,1989,5,inondation,3,76,Occitanie
76,1989,5,mouvement_terrain,1,76,Occitanie
76,1989,5,secheresse,1012,76,Occitanie
76,1989,6,secheresse,146,76,Occitanie
76,1989,7,inondation,41,76,Occitanie
76,1989,7,tempete,41,76,Occitanie
76,1989,8,inondation,42,76,Occitanie
76,1989,9,inondation,12,76,Occitanie
76,1989,9,secheresse,1,76,Occitanie
76,1989,10,inondation,6,76,Occitanie
76,1989,11,inondation,29,76,Occitanie
76,1990,1,secheresse,69,76,Occitanie
76,1990,5,inondation,29,76,Occitanie
76,1990,6,inondation,7,76,Occitanie
76,1990,7,inondation,7,76,Occitanie
76,1990,7,secheresse,1,76,Occitanie
76,1990,8,inondation,8,76,Occitanie
76,1990,10,inondation,72,76,Occitanie
76,1990,10,secheresse,1,76,Occitanie
76,1990,12,autre,1,76,Occitanie
76,1991,1,inondation,5,76,Occitanie
76,1991,1,mouvement_terrain,3,76,Occitanie
76,1991,1,secheresse,240,76,Occitanie
76,1991,3,mouvement_terrain,1,76,Occitanie
76,1991,5,inondation,1,76,Occitanie
76,1991,5,mouvement_terrain,2,76,Occitanie
76,1991,6,inondation,1,76,Occitanie
76,1991,7,inondation,19,76,Occitanie
76,1991,8,secheresse,1,76,Occitanie
76,1991,9,inondation,34,76,Occitanie
76,1991,9,secheresse,7,76,Occitanie
76,1991,10,inondation,1,76,Occitanie
76,1991,10,mouvement_terrain,1,76,Occitanie
76,1991,10,secheresse,1,76,Occitanie
76,1991,11,inondation,8,76,Occitanie
76,1992,1,autre,65,76,Occitanie
76,1992,1,inondation,982,76,Occitanie
76,1992,1,neige_grele,916,76,Occitanie
76,1992,1,secheresse,178,76,Occitanie
76,1992,3,mouvement_terrain,2,76,Occitanie
76,1992,3,secheresse,44,76,Occitanie
76,1992,4,secheresse,1,76,Occitanie
76,1992,5,inondation,28,76,Occitanie
76,1992,6,inondation,214,76,Occitanie
76,1992,6,mouvement_terrain,117,76,Occitanie
76,1992,6,secheresse,7,76,Occitanie
76,1992,7,inondation,12,76,Occitanie
76,1992,8,inondation,3,76,Occitanie
76,1992,9,inondation,778,76,Occitanie
76,1992,9,mouvement_terrain,3,76,Occitanie
76,1992,10,inondation,37,76,Occitanie
76,1992,10,mouvement_terrain,1,76,Occitanie
76,1992,10,secheresse,3,76,Occitanie
76,1992,12,mouvement_terrain,1,76,Occitanie
76,1993,1,secheresse,129,76,Occitanie
76,1993,2,mouvement_terrain,1,76,Occitanie
76,1993,3,mouvement_terrain,1,76,Occitanie
76,1993,4,inondation,6,76,Occitanie
76,1993,4,mouvement_terrain,4,76,Occitanie
76,1993,4,secheresse,1,76,Occitanie
76,1993,5,inondation,36,76,Occitanie
76,1993,5,mouvement_terrain,1,76,Occitanie
76,1993,6,inondation,117,76,Occitanie
76,1993,6,secheresse,1,76,Occitanie
76,1993,7,inondation,140,76,Occitanie
76,1993,7,mouvement_terrain,1,76,Occitanie
76,1993,8,inondation,52,76,Occitanie
76,1993,8,mouvement_terrain,3,76,Occitanie
76,1993,9,inondation,168,76,Occitanie
76,1993,9,mouvement_terrain,9,76,Occitanie
76,1993,9,secheresse,4,76,Occitanie
76,1993,10,inondation,38,76,Occitanie
76,1993,10,mouvement_terrain,2,76,Occitanie
76,1993,10,secheresse,157,76,Occitanie
76,1993,11,mouvement_terrain,1,76,Occitanie
76,1993,11,secheresse,1,76,Occitanie
76,1993,12,autre,1,76,Occitanie
76,1993,12,inondation,30,76,Occitanie
76,1993,12,mouvement_terrain,9,76,Occitanie
76,1994,1,inondation,20,76,Occitanie
76,1994,1,mouvement_terrain,9,76,Occitanie
76,1994,1,secheresse,57,76,Occitanie
76,1994,2,inondation,1,76,Occitanie
76,1994,2,mouvement_terrain,8,76,Occitanie
76,1994,3,mouvement_terrain,1,76,Occitanie
76,1994,4,autre,2,76,Occitanie
76,1994,4,inondation,47,76,Occitanie
76,1994,4,mouvement_terrain,1,76,Occitanie
76,1994,4,secheresse,1,76,Occitanie
76,1994,5,inondation,63,76,Occitanie
76,1994,6,inondation,5,76,Occitanie
76,1994,7,inondation,14,76,Occitanie
76,1994,7,mouvement_terrain,1,76,Occitanie
76,1994,7,secheresse,1,76,Occitanie
76,1994,8,inondation,3,76,Occitanie
76,1994,9,inondation,78,76,Occitanie
76,1994,10,inondation,225,76,Occitanie
76,1994,10,secheresse,2,76,Occitanie
76,1994,11,inondation,421,76,Occitanie
76,1994,11,mouvement_terrain,1,76,Occitanie
76,1994,11,secheresse,1,76,Occitanie
76,1994,12,mouvement_terrain,1,76,Occitanie
76,1995,1,mouvement_terrain,2,76,Occitanie
76,1995,1,secheresse,16,76,Occitanie
76,1995,2,inondation,5,76,Occitanie
76,1995,3,secheresse,10,76,Occitanie
76,1995,5,mouvement_terrain,1,76,Occitanie
76,1995,6,inondation,2,76,Occitanie
76,1995,6,secheresse,1,76,Occitanie
76,1995,7,inondation,31,76,Occitanie
76,1995,7,secheresse,1,76,Occitanie
76,1995,8,inondation,1,76,Occitanie
76,1995,8,mouvement_terrain,1,76,Occitanie
76,1995,8,secheresse,1,76,Occitanie
76,1995,9,inondation,20,76,Occitanie
76,1995,9,mouvement_terrain,1,76,Occitanie
76,1995,9,secheresse,1,76,Occitanie
76,1995,10,inondation,194,76,Occitanie
76,1995,10,mouvement_terrain,1,76,Occitanie
76,1995,10,secheresse,10,76,Occitanie
76,1995,12,inondation,200,76,Occitanie
76,1995,12,mouvement_terrain,1,76,Occitanie
76,1996,1,inondation,322,76,Occitanie
76,1996,1,mouvement_terrain,10,76,Occitanie
76,1996,1,secheresse,41,76,Occitanie
76,1996,2,mouvement_terrain,2,76,Occitanie
76,1996,2,seisme,153,76,Occitanie
76,1996,2,vagues_submersion,2,76,Occitanie
76,1996,4,mouvement_terrain,1,76,Occitanie
76,1996,5,inondation,4,76,Occitanie
76,1996,5,secheresse,1,76,Occitanie
76,1996,6,secheresse,2,76,Occitanie
76,1996,7,inondation,80,76,Occitanie
76,1996,7,mouvement_terrain,1,76,Occitanie
76,1996,7,secheresse,2,76,Occitanie
76,1996,8,inondation,31,76,Occitanie
76,1996,8,secheresse,3,76,Occitanie
76,1996,9,inondation,2,76,Occitanie
76,1996,10,inondation,1,76,Occitanie
76,1996,10,secheresse,9,76,Occitanie
76,1996,11,inondation,45,76,Occitanie
76,1996,11,secheresse,4,76,Occitanie
76,1996,12,inondation,347,76,Occitanie
76,1996,12,mouvement_terrain,6,76,Occitanie
76,1996,12,secheresse,2,76,Occitanie
76,1997,1,secheresse,23,76,Occitanie
76,1997,4,secheresse,2,76,Occitanie
76,1997,5,inondation,5,76,Occitanie
76,1997,5,secheresse,4,76,Occitanie
76,1997,6,inondation,22,76,Occitanie
76,1997,6,mouvement_terrain,1,76,Occitanie
76,1997,7,inondation,1,76,Occitanie
76,1997,7,secheresse,5,76,Occitanie
76,1997,8,inondation,47,76,Occitanie
76,1997,8,secheresse,2,76,Occitanie
76,1997,9,inondation,14,76,Occitanie
76,1997,10,inondation,73,76,Occitanie
76,1997,11,inondation,33,76,Occitanie
76,1997,11,mouvement_terrain,2,76,Occitanie
76,1997,11,secheresse,1,76,Occitanie
76,1997,12,inondation,79,76,Occitanie
76,1997,12,mouvement_terrain,2,76,Occitanie
76,1997,12,secheresse,2,76,Occitanie
76,1997,12,vagues_submersion,39,76,Occitanie
76,1998,1,mouvement_terrain,1,76,Occitanie
76,1998,1,secheresse,180,76,Occitanie
76,1998,2,secheresse,20,76,Occitanie
76,1998,3,secheresse,131,76,Occitanie
76,1998,4,inondation,2,76,Occitanie
76,1998,5,inondation,118,76,Occitanie
76,1998,6,secheresse,2,76,Occitanie
76,1998,7,inondation,81,76,Occitanie
76,1998,7,secheresse,49,76,Occitanie
76,1998,8,secheresse,1,76,Occitanie
76,1998,9,inondation,15,76,Occitanie
76,1998,9,secheresse,17,76,Occitanie
76,1998,12,mouvement_terrain,1,76,Occitanie
76,1999,1,mouvement_terrain,2,76,Occitanie
76,1999,1,secheresse,47,76,Occitanie
76,1999,2,inondation,1,76,Occitanie
76,1999,2,secheresse,1,76,Occitanie
76,1999,3,secheresse,16,76,Occitanie
76,1999,4,inondation,8,76,Occitanie
76,1999,4,mouvement_terrain,1,76,Occitanie
76,1999,4,secheresse,2,76,Occitanie
76,1999,5,inondation,14,76,Occitanie
76,1999,6,inondation,1,76,Occitanie
76,1999,6,secheresse,4,76,Occitanie
76,1999,7,inondation,47,76,Occitanie
76,1999,8,inondation,80,76,Occitanie
76,1999,9,inondation,90,76,Occitanie
76,1999,9,secheresse,2,76,Occitanie
76,1999,10,inondation,29,76,Occitanie
76,1999,10,secheresse,1,76,Occitanie
76,1999,11,inondation,442,76,Occitanie
76,1999,11,mouvement_terrain,2,76,Occitanie
76,1999,11,secheresse,2,76,Occitanie
76,1999,12,inondation,2022,76,Occitanie
76,1999,12,mouvement_terrain,2022,76,Occitanie
76,2000,1,secheresse,44,76,Occitanie
76,2000,3,secheresse,5,76,Occitanie
76,2000,4,secheresse,2,76,Occitanie
76,2000,5,inondation,61,76,Occitanie
76,2000,6,inondation,401,76,Occitanie
76,2000,6,mouvement_terrain,4,76,Occitanie
76,2000,6,secheresse,2,76,Occitanie
76,2000,7,inondation,7,76,Occitanie
76,2000,7,secheresse,2,76,Occitanie
76,2000,8,inondation,1,76,Occitanie
76,2000,9,inondation,9,76,Occitanie
76,2001,1,mouvement_terrain,2,76,Occitanie
76,2001,2,mouvement_terrain,1,76,Occitanie
76,2001,3,mouvement_terrain,2,76,Occitanie
76,2001,4,inondation,1,76,Occitanie
76,2001,4,mouvement_terrain,1,76,Occitanie
76,2001,5,inondation,16,76,Occitanie
76,2001,5,mouvement_terrain,1,76,Occitanie
76,2001,6,inondation,5,76,Occitanie
76,2001,7,inondation,58,76,Occitanie
76,2001,7,mouvement_terrain,1,76,Occitanie
76,2001,8,inondation,1,76,Occitanie
76,2001,10,inondation,113,76,Occitanie
76,2002,1,inondation,1,76,Occitanie
76,2002,1,secheresse,358,76,Occitanie
76,2002,2,inondation,2,76,Occitanie
76,2002,3,mouvement_terrain,1,76,Occitanie
76,2002,3,secheresse,2,76,Occitanie
76,2002,4,inondation,10,76,Occitanie
76,2002,4,secheresse,2,76,Occitanie
76,2002,5,inondation,9,76,Occitanie
76,2002,6,inondation,1,76,Occitanie
76,2002,6,secheresse,9,76,Occitanie
76,2002,7,inondation,1,76,Occitanie
76,2002,8,inondation,1,76,Occitanie
76,2002,8,secheresse,1,76,Occitanie
76,2002,9,inondation,336,76,Occitanie
76,2002,9,mouvement_terrain,1,76,Occitanie
76,2002,9,secheresse,1,76,Occitanie
76,2002,10,inondation,10,76,Occitanie
76,2002,11,inondation,18,76,Occitanie
76,2002,11,secheresse,1,76,Occitanie
76,2002,12,inondation,65,76,Occitanie
76,2002,12,vagues_submersion,1,76,Occitanie
76,2003,1,autre,1,76,Occitanie
76,2003,2,inondation,58,76,Occitanie
76,2003,5,inondation,1,76,Occitanie
76,2003,5,mouvement_terrain,1,76,Occitanie
76,2003,6,inondation,29,76,Occitanie
76,2003,7,secheresse,1180,76,Occitanie
76,2003,8,inondation,8,76,Occitanie
76,2003,9,inondation,66,76,Occitanie
76,2003,10,inondation,10,76,Occitanie
76,2003,11,inondation,43,76,Occitanie
76,2003,12,inondation,464,76,Occitanie
76,2003,12,mouvement_terrain,1,76,Occitanie
76,2003,12,vagues_submersion,9,76,Occitanie
76,2004,1,inondation,4,76,Occitanie
76,2004,4,inondation,2,76,Occitanie
76,2004,5,inondation,8,76,Occitanie
76,2004,5,mouvement_terrain,1,76,Occitanie
76,2004,7,secheresse,7,76,Occitanie
76,2004,8,inondation,18,76,Occitanie
76,2004,9,inondation,6,76,Occitanie
76,2004,10,inondation,1,76,Occitanie
76,2004,11,inondation,5,76,Occitanie
76,2005,1,secheresse,71,76,Occitanie
76,2005,5,inondation,5,76,Occitanie
76,2005,5,mouvement_terrain,1,76,Occitanie
76,2005,6,inondation,12,76,Occitanie
76,2005,6,mouvement_terrain,1,76,Occitanie
76,2005,7,inondation,5,76,Occitanie
76,2005,7,secheresse,19,76,Occitanie
76,2005,8,inondation,5,76,Occitanie
76,2005,9,inondation,208,76,Occitanie
76,2005,10,inondation,3,76,Occitanie
76,2005,10,mouvement_terrain,1,76,Occitanie
76,2005,11,inondation,96,76,Occitanie
76,2006,1,inondation,33,76,Occitanie
76,2006,1,mouvement_terrain,1,76,Occitanie
76,2006,1,secheresse,60,76,Occitanie
76,2006,2,mouvement_terrain,1,76,Occitanie
76,2006,3,mouvement_terrain,2,76,Occitanie
76,2006,5,inondation,1,76,Occitanie
76,2006,6,inondation,30,76,Occitanie
76,2006,7,inondation,16,76,Occitanie
76,2006,7,secheresse,3,76,Occitanie
76,2006,8,inondation,2,76,Occitanie
76,2006,9,inondation,12,76,Occitanie
76,2006,10,inondation,32,76,Occitanie
76,2006,10,mouvement_terrain,1,76,Occitanie
76,2006,11,inondation,2,76,Occitanie
76,2007,1,secheresse,55,76,Occitanie
76,2007,2,mouvement_terrain,2,76,Occitanie
76,2007,4,inondation,40,76,Occitanie
76,2007,5,inondation,71,76,Occitanie
76,2007,5,mouvement_terrain,1,76,Occitanie
76,2007,6,inondation,68,76,Occitanie
76,2007,6,mouvement_terrain,1,76,Occitanie
76,2007,7,inondation,4,76,Occitanie
76,2007,7,secheresse,7,76,Occitanie
76,2007,8,inondation,6,76,Occitanie
76,2007,9,inondation,11,76,Occitanie
76,2008,1,secheresse,63,76,Occitanie
76,2008,3,mouvement_terrain,1,76,Occitanie
76,2008,5,inondation,56,76,Occitanie
76,2008,6,inondation,33,76,Occitanie
76,2008,7,inondation,12,76,Occitanie
76,2008,7,secheresse,44,76,Occitanie
76,2008,8,inondation,1,76,Occitanie
76,2008,9,inondation,8,76,Occitanie
76,2008,9,secheresse,1,76,Occitanie
76,2008,10,inondation,43,76,Occitanie
76,2008,10,mouvement_terrain,1,76,Occitanie
76,2008,11,inondation,37,76,Occitanie
76,2008,12,mouvement_terrain,1,76,Occitanie
76,2008,12,vagues_submersion,8,76,Occitanie
76,2009,1,inondation,2182,76,Occitanie
76,2009,1,mouvement_terrain,2,76,Occitanie
76,2009,1,secheresse,19,76,Occitanie
76,2009,1,vagues_submersion,659,76,Occitanie
76,2009,2,inondation,5,76,Occitanie
76,2009,2,secheresse,1,76,Occitanie
76,2009,4,inondation,16,76,Occitanie
76,2009,4,mouvement_terrain,1,76,Occitanie
76,2009,5,mouvement_terrain,1,76,Occitanie
76,2009,5,secheresse,6,76,Occitanie
76,2009,6,inondation,2,76,Occitanie
76,2009,6,secheresse,14,76,Occitanie
76,2009,7,inondation,3,76,Occitanie
76,2009,7,secheresse,86,76,Occitanie
76,2009,8,inondation,2,76,Occitanie
76,2009,8,secheresse,3,76,Occitanie
76,2009,9,inondation,1,76,Occitanie
76,2009,9,secheresse,1,76,Occitanie
76,2009,10,inondation,15,76,Occitanie
76,2009,11,mouvement_terrain,1,76,Occitanie
76,2010,1,secheresse,1,76,Occitanie
76,2010,3,mouvement_terrain,1,76,Occitanie
76,2010,3,secheresse,1,76,Occitanie
76,2010,4,inondation,1,76,Occitanie
76,2010,5,inondation,4,76,Occitanie
76,2010,5,secheresse,1,76,Occitanie
76,2010,6,inondation,43,76,Occitanie
76,2010,6,secheresse,2,76,Occitanie
76,2010,7,inondation,12,76,Occitanie
76,2010,7,secheresse,39,76,Occitanie
76,2010,8,secheresse,1,76,Occitanie
76,2010,9,inondation,46,76,Occitanie
76,2010,9,secheresse,1,76,Occitanie
76,2010,10,inondation,10,76,Occitanie
76,2010,10,vagues_submersion,1,76,Occitanie
76,2010,12,secheresse,1,76,Occitanie
76,2011,1,secheresse,60,76,Occitanie
76,2011,2,secheresse,2,76,Occitanie
76,2011,3,inondation,55,76,Occitanie
76,2011,3,secheresse,7,76,Occitanie
76,2011,4,inondation,11,76,Occitanie
76,2011,4,secheresse,370,76,Occitanie
76,2011,5,inondation,6,76,Occitanie
76,2011,5,secheresse,70,76,Occitanie
76,2011,6,secheresse,66,76,Occitanie
76,2011,7,inondation,4,76,Occitanie
76,2011,7,secheresse,24,76,Occitanie
76,2011,8,inondation,18,76,Occitanie
76,2011,8,secheresse,5,76,Occitanie
76,2011,9,inondation,26,76,Occitanie
76,2011,9,secheresse,2,76,Occitanie
76,2011,10,inondation,4,76,Occitanie
76,2011,10,mouvement_terrain,1,76,Occitanie
76,2011,10,secheresse,1,76,Occitanie
76,2011,11,inondation,131,76,Occitanie
76,2011,11,mouvement_terrain,1,76,Occitanie
76,2012,1,secheresse,278,76,Occitanie
76,2012,2,secheresse,11,76,Occitanie
76,2012,3,secheresse,23,76,Occitanie
76,2012,4,inondation,1,76,Occitanie
76,2012,4,mouvement_terrain,1,76,Occitanie
76,2012,4,secheresse,29,76,Occitanie
76,2012,5,inondation,4,76,Occitanie
76,2012,5,secheresse,17,76,Occitanie
76,2012,6,secheresse,30,76,Occitanie
76,2012,7,inondation,10,76,Occitanie
76,2012,7,secheresse,51,76,Occitanie
76,2012,8,inondation,14,76,Occitanie
76,2012,8,secheresse,6,76,Occitanie
76,2012,9,secheresse,3,76,Occitanie
76,2012,10,inondation,46,76,Occitanie
76,2012,10,mouvement_terrain,1,76,Occitanie
76,2012,10,secheresse,2,76,Occitanie
76,2012,11,secheresse,2,76,Occitanie
76,2013,1,inondation,9,76,Occitanie
76,2013,1,mouvement_terrain,4,76,Occitanie
76,2013,1,secheresse,20,76,Occitanie
76,2013,2,autre,2,76,Occitanie
76,2013,2,inondation,5,76,Occitanie
76,2013,2,mouvement_terrain,5,76,Occitanie
76,2013,2,secheresse,1,76,Occitanie
76,2013,3,autre,1,76,Occitanie
76,2013,3,inondation,49,76,Occitanie
76,2013,3,mouvement_terrain,1,76,Occitanie
76,2013,3,secheresse,1,76,Occitanie
76,2013,3,vagues_submersion,9,76,Occitanie
76,2013,4,inondation,4,76,Occitanie
76,2013,4,mouvement_terrain,1,76,Occitanie
76,2013,5,inondation,42,76,Occitanie
76,2013,5,mouvement_terrain,2,76,Occitanie
76,2013,6,inondation,144,76,Occitanie
76,2013,6,mouvement_terrain,86,76,Occitanie
76,2013,7,inondation,28,76,Occitanie
76,2013,8,inondation,3,76,Occitanie
76,2013,9,inondation,5,76,Occitanie
76,2013,10,inondation,4,76,Occitanie
76,2013,11,inondation,2,76,Occitanie
76,2013,12,inondation,1,76,Occitanie
76,2014,1,autre,3,76,Occitanie
76,2014,1,inondation,61,76,Occitanie
76,2014,1,mouvement_terrain,8,76,Occitanie
76,2014,1,secheresse,17,76,Occitanie
76,2014,2,mouvement_terrain,1,76,Occitanie
76,2014,3,mouvement_terrain,3,76,Occitanie
76,2014,4,inondation,1,76,Occitanie
76,2014,4,mouvement_terrain,1,76,Occitanie
76,2014,4,secheresse,9,76,Occitanie
76,2014,5,inondation,11,76,Occitanie
76,2014,6,inondation,52,76,Occitanie
